"event_id","customer_id","session_id","application_id","event_name","event_timestamp","event_date","source_system","device","url_path"
"EV_000209","CUST_0028","SESS_01360","APP_00348","page_view_application","2024-02-07 00:00:00","2024-02-07","amplitude","desktop","/apply"
"EV_000210","CUST_0160","SESS_01446","APP_00159","application_submitted","2024-02-22 00:00:00","2024-02-22","mobile","mobile","/apply"
"EV_000211","CUST_0160","SESS_00835","APP_00377","page_view_application","2024-01-28 00:00:00","2024-01-28","amplitude","desktop","/apply"
"EV_000212","CUST_0095","SESS_00194","APP_00372","page_view_application","2024-03-17 00:00:00","2024-03-17","web","desktop","/apply"
"EV_000213","CUST_0152","SESS_00308","APP_00410","page_view_application","2024-07-18 00:00:00","2024-07-18","mobile","mobile","/apply/step1"
"EV_000214","CUST_0038","SESS_01669","APP_00235","application_started","2024-06-21 00:00:00","2024-06-21","amplitude","mobile","/apply/step2"
"EV_000215","CUST_0052","SESS_01931","APP_00150","application_started","2024-09-30 00:00:00","2024-09-30","heap","desktop","/apply/step1"
"EV_000216","CUST_0170","SESS_00506","APP_00405","application_started","2024-02-19 00:00:00","2024-02-19","amplitude","desktop","/apply"
"EV_000217","CUST_0096","SESS_00281","APP_00257","page_view_application","2024-12-10 00:00:00","2024-12-10","mobile","mobile","/apply/step2"
"EV_000218","CUST_0170","SESS_01827","APP_00165","application_started","2024-06-25 00:00:00","2024-06-25","amplitude","desktop","/apply/step2"
"EV_000219","CUST_0106","SESS_00675","APP_00077","application_submitted","2024-10-27 00:00:00","2024-10-27","heap","desktop","/apply/step2"
"EV_000220","CUST_0014","SESS_01814","APP_00085","application_submitted","2024-08-14 00:00:00","2024-08-14","web","mobile","/apply/step1"
"EV_000221","CUST_0051","SESS_00933","APP_00046","page_view_application","2024-05-06 00:00:00","2024-05-06","amplitude","mobile","/apply/step2"
"EV_000222","CUST_0151","SESS_01463","APP_00393","application_submitted","2024-12-14 00:00:00","2024-12-14","amplitude","desktop","/apply"
"EV_000223","CUST_0137","SESS_00715","APP_00401","application_started","2024-01-21 00:00:00","2024-01-21","web","desktop","/apply"
"EV_000224","CUST_0135","SESS_00608","APP_00047","page_view_application","2024-07-17 00:00:00","2024-07-17","amplitude","mobile","/apply/step1"
"EV_000225","CUST_0184","SESS_00483","APP_00213","page_view_application","2024-07-07 00:00:00","2024-07-07","heap","desktop","/apply/step1"
"EV_000226","CUST_0117","SESS_01247","APP_00479","page_view_application","2024-11-27 00:00:00","2024-11-27","web","desktop","/apply"
"EV_000227","CUST_0122","SESS_01773","APP_00487","application_started","2024-05-31 00:00:00","2024-05-31","heap","mobile","/apply/step1"
"EV_000228","CUST_0130","SESS_00117","APP_00059","page_view_application","2024-06-08 00:00:00","2024-06-08","heap","desktop","/apply/step2"
"EV_000229","CUST_0060","SESS_00968","APP_00054","application_started","2024-12-12 00:00:00","2024-12-12","heap","desktop","/apply/step1"
"EV_000230","CUST_0008","SESS_00192","APP_00342","page_view_application","2024-04-05 00:00:00","2024-04-05","mobile","desktop","/apply/step2"
"EV_000231","CUST_0088","SESS_00788","APP_00012","application_submitted","2024-12-17 00:00:00","2024-12-17","web","desktop","/apply/step2"
"EV_000232","CUST_0062","SESS_00618","APP_00192","page_view_application","2024-03-15 00:00:00","2024-03-15","mobile","mobile","/apply/step2"
"EV_000233","CUST_0072","SESS_00516","APP_00006","application_submitted","2024-03-22 00:00:00","2024-03-22","mobile","desktop","/apply/step2"
"EV_000234","CUST_0146","SESS_01554","APP_00309","application_submitted","2024-05-07 00:00:00","2024-05-07","amplitude","desktop","/apply/step2"
"EV_000235","CUST_0090","SESS_00307","APP_00144","page_view_application","2024-12-24 00:00:00","2024-12-24","web","mobile","/apply"
"EV_000236","CUST_0030","SESS_01988","APP_00346","application_started","2024-05-12 00:00:00","2024-05-12","amplitude","desktop","/apply"
"EV_000237","CUST_0168","SESS_00532","APP_00261","page_view_application","2024-05-18 00:00:00","2024-05-18","mobile","desktop","/apply"
"EV_000238","CUST_0132","SESS_00122","APP_00073","application_submitted","2024-09-02 00:00:00","2024-09-02","amplitude","mobile","/apply/step2"
"EV_000239","CUST_0084","SESS_00649","APP_00174","application_started","2024-10-17 00:00:00","2024-10-17","heap","desktop","/apply/step1"
"EV_000240","CUST_0184","SESS_00592","APP_00232","page_view_application","2024-04-21 00:00:00","2024-04-21","mobile","desktop","/apply/step1"
"EV_000241","CUST_0151","SESS_01178","APP_00270","page_view_application","2024-07-21 00:00:00","2024-07-21","heap","desktop","/apply/step2"
"EV_000242","CUST_0191","SESS_00870","APP_00428","page_view_application","2024-06-18 00:00:00","2024-06-18","web","desktop","/apply/step1"
"EV_000243","CUST_0101","SESS_01561","APP_00447","application_submitted","2024-03-27 00:00:00","2024-03-27","amplitude","desktop","/apply/step2"
"EV_000244","CUST_0046","SESS_01476","APP_00362","application_started","2024-04-28 00:00:00","2024-04-28","mobile","desktop","/apply/step1"
"EV_000245","CUST_0147","SESS_01193","APP_00222","application_submitted","2024-04-07 00:00:00","2024-04-07","web","desktop","/apply/step2"
"EV_000246","CUST_0132","SESS_00059","APP_00052","page_view_application","2024-08-27 00:00:00","2024-08-27","heap","mobile","/apply/step1"
"EV_000247","CUST_0123","SESS_00301","APP_00116","page_view_application","2024-12-02 00:00:00","2024-12-02","amplitude","mobile","/apply/step1"
"EV_000248","CUST_0188","SESS_00553","APP_00026","application_submitted","2024-05-17 00:00:00","2024-05-17","amplitude","mobile","/apply"
"EV_000249","CUST_0089","SESS_01574","APP_00053","page_view_application","2024-03-22 00:00:00","2024-03-22","mobile","desktop","/apply/step1"
"EV_000250","CUST_0099","SESS_01141","APP_00365","application_submitted","2024-08-23 00:00:00","2024-08-23","amplitude","mobile","/apply/step1"
"EV_000251","CUST_0058","SESS_01811","APP_00029","page_view_application","2024-05-15 00:00:00","2024-05-15","amplitude","mobile","/apply/step2"
"EV_000252","CUST_0053","SESS_01806","APP_00019","page_view_application","2024-10-08 00:00:00","2024-10-08","heap","mobile","/apply/step1"
"EV_000253","CUST_0104","SESS_01151","APP_00303","application_started","2024-01-03 00:00:00","2024-01-03","heap","mobile","/apply/step1"
"EV_000254","CUST_0086","SESS_01429","APP_00392","application_submitted","2024-02-28 00:00:00","2024-02-28","heap","desktop","/apply/step1"
"EV_000255","CUST_0113","SESS_00399","APP_00279","application_submitted","2024-04-25 00:00:00","2024-04-25","web","desktop","/apply/step1"
"EV_000256","CUST_0005","SESS_00515","APP_00117","page_view_application","2024-05-10 00:00:00","2024-05-10","web","desktop","/apply/step1"
"EV_000257","CUST_0088","SESS_00805","APP_00106","page_view_application","2024-07-19 00:00:00","2024-07-19","amplitude","mobile","/apply"
"EV_000258","CUST_0008","SESS_01909","APP_00419","application_started","2024-10-18 00:00:00","2024-10-18","web","desktop","/apply/step1"
"EV_000259","CUST_0117","SESS_00498","APP_00479","application_started","2024-12-07 00:00:00","2024-12-07","mobile","mobile","/apply/step2"
"EV_000260","CUST_0146","SESS_00942","APP_00309","application_started","2024-04-07 00:00:00","2024-04-07","heap","desktop","/apply/step2"
"EV_000261","CUST_0160","SESS_00528","APP_00227","page_view_application","2024-08-03 00:00:00","2024-08-03","web","desktop","/apply/step1"
"EV_000262","CUST_0061","SESS_00398","APP_00352","application_submitted","2024-05-03 00:00:00","2024-05-03","amplitude","mobile","/apply/step1"
"EV_000263","CUST_0116","SESS_01289","APP_00186","application_started","2024-03-13 00:00:00","2024-03-13","heap","mobile","/apply/step1"
"EV_000264","CUST_0168","SESS_01775","APP_00261","application_submitted","2024-05-09 00:00:00","2024-05-09","web","desktop","/apply"
"EV_000265","CUST_0152","SESS_01287","APP_00016","application_started","2024-01-27 00:00:00","2024-01-27","heap","desktop","/apply/step2"
"EV_000266","CUST_0099","SESS_01422","APP_00273","application_started","2024-06-13 00:00:00","2024-06-13","web","desktop","/apply"
"EV_000267","CUST_0071","SESS_01670","APP_00160","application_submitted","2024-03-08 00:00:00","2024-03-08","amplitude","mobile","/apply"
"EV_000268","CUST_0049","SESS_01749","APP_00358","application_started","2024-01-14 00:00:00","2024-01-14","web","mobile","/apply/step1"
"EV_000269","CUST_0187","SESS_01551","APP_00250","application_submitted","2024-04-07 00:00:00","2024-04-07","web","mobile","/apply/step1"
"EV_000270","CUST_0130","SESS_00436","APP_00224","application_submitted","2024-10-05 00:00:00","2024-10-05","web","mobile","/apply/step2"
"EV_000271","CUST_0148","SESS_00840","APP_00256","application_started","2024-09-03 00:00:00","2024-09-03","heap","desktop","/apply/step1"
"EV_000272","CUST_0190","SESS_01954","APP_00180","application_started","2024-04-21 00:00:00","2024-04-21","web","mobile","/apply/step2"
"EV_000273","CUST_0002","SESS_00360","APP_00020","page_view_application","2024-07-25 00:00:00","2024-07-25","web","mobile","/apply"
"EV_000274","CUST_0136","SESS_01153","APP_00112","page_view_application","2024-12-17 00:00:00","2024-12-17","web","mobile","/apply/step2"
"EV_000275","CUST_0135","SESS_00864","APP_00120","page_view_application","2024-11-29 00:00:00","2024-11-29","heap","desktop","/apply/step2"
"EV_000276","CUST_0051","SESS_00634","APP_00194","page_view_application","2024-08-20 00:00:00","2024-08-20","amplitude","desktop","/apply/step2"
"EV_000277","CUST_0106","SESS_01265","APP_00468","page_view_application","2024-03-01 00:00:00","2024-03-01","amplitude","mobile","/apply"
"EV_000278","CUST_0081","SESS_01651","APP_00111","page_view_application","2024-03-25 00:00:00","2024-03-25","amplitude","mobile","/apply"
"EV_000279","CUST_0113","SESS_01733","APP_00210","page_view_application","2024-07-01 00:00:00","2024-07-01","web","desktop","/apply/step1"
"EV_000280","CUST_0103","SESS_01246","APP_00001","application_started","2024-08-26 00:00:00","2024-08-26","heap","desktop","/apply/step1"
"EV_000281","CUST_0053","SESS_00214","APP_00058","page_view_application","2024-09-06 00:00:00","2024-09-06","amplitude","mobile","/apply/step2"
"EV_000282","CUST_0053","SESS_00916","APP_00093","page_view_application","2024-03-11 00:00:00","2024-03-11","amplitude","desktop","/apply/step2"
"EV_000283","CUST_0129","SESS_00592","APP_00221","application_started","2024-08-15 00:00:00","2024-08-15","amplitude","mobile","/apply"
"EV_000284","CUST_0101","SESS_01799","APP_00211","application_started","2024-03-25 00:00:00","2024-03-25","mobile","desktop","/apply"
"EV_000285","CUST_0191","SESS_00135","APP_00428","application_started","2024-11-01 00:00:00","2024-11-01","heap","mobile","/apply"
"EV_000286","CUST_0184","SESS_01842","APP_00232","application_started","2024-09-27 00:00:00","2024-09-27","mobile","mobile","/apply/step2"
"EV_000287","CUST_0128","SESS_00754","APP_00262","application_submitted","2024-10-16 00:00:00","2024-10-16","web","mobile","/apply/step2"
"EV_000288","CUST_0006","SESS_00386","APP_00364","application_started","2024-08-23 00:00:00","2024-08-23","amplitude","mobile","/apply"
"EV_000289","CUST_0089","SESS_01327","APP_00103","application_started","2024-10-17 00:00:00","2024-10-17","web","desktop","/apply/step2"
"EV_000290","CUST_0167","SESS_01806","APP_00050","application_submitted","2024-02-08 00:00:00","2024-02-08","heap","desktop","/apply"
"EV_000291","CUST_0188","SESS_01311","APP_00374","application_submitted","2024-07-24 00:00:00","2024-07-24","web","mobile","/apply/step1"
"EV_000292","CUST_0139","SESS_01586","APP_00110","application_started","2024-07-01 00:00:00","2024-07-01","web","desktop","/apply"
"EV_000293","CUST_0109","SESS_01213","APP_00456","application_started","2024-07-05 00:00:00","2024-07-05","amplitude","mobile","/apply/step2"
"EV_000294","CUST_0015","SESS_01321","APP_00088","page_view_application","2024-05-12 00:00:00","2024-05-12","heap","desktop","/apply/step2"
"EV_000295","CUST_0002","SESS_01550","APP_00020","application_started","2024-01-30 00:00:00","2024-01-30","web","mobile","/apply/step2"
"EV_000296","CUST_0100","SESS_00389","APP_00014","application_submitted","2024-09-11 00:00:00","2024-09-11","mobile","desktop","/apply/step2"
"EV_000297","CUST_0193","SESS_01483","APP_00133","application_started","2024-05-22 00:00:00","2024-05-22","amplitude","desktop","/apply"
"EV_000298","CUST_0098","SESS_00744","APP_00425","application_submitted","2024-04-12 00:00:00","2024-04-12","mobile","desktop","/apply"
"EV_000299","CUST_0161","SESS_01285","APP_00296","application_started","2024-03-14 00:00:00","2024-03-14","amplitude","desktop","/apply/step1"
"EV_000300","CUST_0170","SESS_00704","APP_00034","application_submitted","2024-02-24 00:00:00","2024-02-24","web","mobile","/apply"
"EV_000301","CUST_0128","SESS_00925","APP_00380","application_started","2024-08-23 00:00:00","2024-08-23","amplitude","mobile","/apply/step1"
"EV_000302","CUST_0130","SESS_01739","APP_00208","page_view_application","2024-02-29 00:00:00","2024-02-29","web","desktop","/apply"
"EV_000303","CUST_0164","SESS_00773","APP_00301","application_started","2024-01-24 00:00:00","2024-01-24","mobile","desktop","/apply"
"EV_000304","CUST_0160","SESS_01137","APP_00199","page_view_application","2024-01-22 00:00:00","2024-01-22","web","desktop","/apply/step2"
"EV_000305","CUST_0191","SESS_01910","APP_00080","page_view_application","2024-02-01 00:00:00","2024-02-01","amplitude","desktop","/apply/step1"
"EV_000306","CUST_0050","SESS_00864","APP_00071","application_submitted","2024-12-16 00:00:00","2024-12-16","amplitude","mobile","/apply/step2"
"EV_000307","CUST_0171","SESS_01060","APP_00155","page_view_application","2024-12-04 00:00:00","2024-12-04","amplitude","desktop","/apply/step2"
"EV_000308","CUST_0004","SESS_00079","APP_00078","application_submitted","2024-01-03 00:00:00","2024-01-03","mobile","desktop","/apply"
"EV_000309","CUST_0004","SESS_01299","APP_00078","page_view_application","2024-03-10 00:00:00","2024-03-10","heap","desktop","/apply"
"EV_000310","CUST_0108","SESS_01984","APP_00172","page_view_application","2024-06-08 00:00:00","2024-06-08","mobile","desktop","/apply/step1"
"EV_000311","CUST_0147","SESS_01302","APP_00289","application_submitted","2024-03-28 00:00:00","2024-03-28","web","desktop","/apply/step1"
"EV_000312","CUST_0059","SESS_00674","APP_00033","page_view_application","2024-12-30 00:00:00","2024-12-30","web","desktop","/apply"
"EV_000313","CUST_0113","SESS_00312","APP_00300","application_started","2024-02-28 00:00:00","2024-02-28","mobile","desktop","/apply/step1"
"EV_000314","CUST_0090","SESS_01553","APP_00276","application_started","2024-09-08 00:00:00","2024-09-08","mobile","desktop","/apply"
"EV_000315","CUST_0037","SESS_00204","APP_00367","application_started","2024-08-06 00:00:00","2024-08-06","web","mobile","/apply"
"EV_000316","CUST_0144","SESS_00985","APP_00420","application_submitted","2024-07-19 00:00:00","2024-07-19","web","desktop","/apply"
"EV_000317","CUST_0189","SESS_01976","APP_00007","application_started","2024-03-17 00:00:00","2024-03-17","web","desktop","/apply/step1"
"EV_000318","CUST_0071","SESS_00017","APP_00160","application_started","2024-09-11 00:00:00","2024-09-11","heap","desktop","/apply/step2"
"EV_000319","CUST_0198","SESS_01738","APP_00240","application_submitted","2024-09-03 00:00:00","2024-09-03","heap","desktop","/apply/step1"
"EV_000320","CUST_0108","SESS_00476","APP_00451","page_view_application","2024-09-26 00:00:00","2024-09-26","mobile","mobile","/apply/step2"
"EV_000321","CUST_0143","SESS_01535","APP_00423","application_started","2024-11-02 00:00:00","2024-11-02","mobile","desktop","/apply/step1"
"EV_000322","CUST_0183","SESS_01017","APP_00477","application_submitted","2024-05-18 00:00:00","2024-05-18","heap","mobile","/apply/step2"
"EV_000323","CUST_0130","SESS_00210","APP_00024","application_started","2024-03-18 00:00:00","2024-03-18","amplitude","mobile","/apply/step2"
